date,dungeon,result,time,mana,crystal,energy,drop,grade,sell_value,set,efficiency,slot,rarity,main_stat,prefix_stat,sub1,sub2,sub3,sub4,team1,team2,team3,team4,team5
2017-12-01 22:49,"Giant's Keep B10",Win,0:58,4025,0,1,Rune,5*,14450,Despair,48.68,6,Hero,ATK +15,CRI Dmg 4%,ATK 6%,DEF 5%,DEF +13,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-01 22:51,"Giant's Keep B10",Win,1:05,3972,0,1,Rune,5*,7267,Blade,47.99,1,Rare,ATK +15,Accuracy 7%,Resistance 6%,ATK 7%,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-01 22:56,"Giant's Keep B10",Win,1:10,3670,0,0,Rune,5*,10880,Despair,42.98,5,Rare,HP +270,,ATK +10,Resistance 7%,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-01 22:58,"Giant's Keep B10",Win,1:17,4197,0,1,Rune,5*,6375,Energy,47.95,3,Hero,DEF +15,HP +259,DEF 5%,Resistance 6%,CRI Dmg 3%,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-01 23:00,"Giant's Keep B10",Win,1:04,3649,0,1,Rainbowmon 3,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-01 23:02,"Giant's Keep B10",Win,1:35,3708,0,2,Symbol of Chaos x5,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-02 08:15,Faimon Volcano Hell - 1,Win,2:01,1220,0,0,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Racuni,Mushroom (Fire),Mushroom (Wind),,
2017-12-02 08:19,Faimon Volcano Hell - 1,Win,0:35,1522,0,1,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Racuni,Mushroom (Fire),Mushroom (Wind),,
2017-12-02 08:21,Faimon Volcano Hell - 1,Win,0:47,868,0,2,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Racuni,Mushroom (Fire),Mushroom (Wind),,
2017-12-02 08:23,Faimon Volcano Hell - 1,Win,0:35,1923,0,0,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Racuni,Mushroom (Fire),Mushroom (Wind),,
2017-12-02 08:25,Faimon Volcano Hell - 1,Win,1:29,1574,0,2,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Racuni,Low Elemental (Wind),Lamor,,
2017-12-02 08:26,Faimon Volcano Hell - 1,Win,0:54,1340,0,1,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Racuni,Low Elemental (Wind),Lamor,,
2017-12-02 08:27,Faimon Volcano Hell - 1,Win,0:39,1988,0,1,Salamander (Fire) 3,,,,,,,,,,,,,Racuni,Ghost (Wind),Lamor,,
2017-12-02 08:30,Faimon Volcano Hell - 1,Win,0:40,1404,0,2,Rune,3*,3427,Revenge,23.82,1,Common,ATK +7,CRI Dmg 3%,,,,,Racuni,Ghost (Wind),Lamor,,
2017-12-02 08:41,Faimon Volcano Hell - 1,Lost,1:19,2330,0,0,,,,,,,,,,,,,,Racuni,Ghost (Wind),Lamor,,
2017-12-02 08:43,Faimon Volcano Hell - 1,Win,0:41,1054,0,0,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Racuni,Ghost (Wind),Lamor,,
2017-12-02 08:44,Faimon Volcano Hell - 1,Win,1:03,1822,0,1,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Racuni,Ghost (Wind),Lamor,,
2017-12-02 08:47,Faimon Volcano Hell - 1,Win,1:44,2003,0,0,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Racuni,Olivia,Gemini,,
2017-12-02 08:59,Faimon Volcano Hell - 1,Win,1:09,1744,0,0,Rune,4*,5673,Revenge,27.60,1,Magic,ATK +10,,CRI Rate 2%,,,,Racuni,Olivia,Gemini,,
2017-12-02 09:02,Faimon Volcano Hell - 1,Win,1:19,1185,0,1,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Racuni,Olivia,Gemini,,
2017-12-02 09:04,Faimon Volcano Hell - 1,Win,0:58,1975,0,1,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Racuni,Olivia,Gemini,,
2017-12-02 09:06,Faimon Volcano Hell - 1,Win,1:24,1016,0,2,Rune,4*,6109,Revenge,28.79,1,Common,ATK +10,CRI Rate 3%,,,,,Racuni,Olivia,Gemini,,
2017-12-02 09:08,Faimon Volcano Hell - 1,Win,1:07,1378,0,0,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Racuni,Olivia,Gemini,,
2017-12-03 22:07,"Giant's Keep B10",Win,1:04,3786,0,1,Rune,5*,7650,Swift,41.23,4,Rare,DEF +15,CRI Dmg 3%,DEF 5%,ATK +10,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-03 22:14,"Giant's Keep B10",Win,0:58,4206,0,1,Symbol of Transcendance x6,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-03 22:16,"Giant's Keep B10",Win,1:01,3858,0,0,Rune Piece x9,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-03 22:17,"Giant's Keep B10",Win,1:13,3849,0,0,Rune,5*,5100,Energy,38.86,2,Rare,DEF +15,,DEF 6%,HP +177,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-03 22:19,"Giant's Keep B10",Win,1:11,3927,0,0,Symbol of Harmony x8,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-03 22:20,"Giant's Keep B10",Win,1:03,3873,0,2,Rainbowmon 3,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-03 22:21,"Giant's Keep B10",Win,1:05,3732,0,0,Rune,6*,9510,Energy,53.59,3,Rare,DEF +22,HP 7%,HP +329,DEF 6%,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-03 22:23,"Giant's Keep B10",Win,1:02,3800,0,0,Rune,6*,23775,Blade,62.20,2,Legendary,DEF +22,ATK 6%,DEF 6%,Accuracy 7%,ATK +10,CRI Rate 5%,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-03 22:25,"Giant's Keep B10",Lost,1:14,766,0,2,,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-03 22:26,"Giant's Keep B10",Win,1:10,3671,0,1,Rune,5*,6800,Swift,43.25,2,Rare,SPD +5,,HP +295,Resistance 5%,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-03 22:28,"Giant's Keep B10",Win,1:08,3681,0,1,Symbol of Harmony x8,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-03 22:30,"Giant's Keep B10",Win,1:24,4044,1,1,Rune Piece x8,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-03 22:31,"Giant's Keep B10",Win,1:12,3784,0,0,Rainbowmon 2,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-03 22:32,"Giant's Keep B10",Win,0:58,3735,0,2,Rune,5*,10200,Despair,38.98,3,Rare,DEF +15,,CRI Dmg 4%,CRI Rate 4%,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-03 22:33,Hall of Magic B10,Win,0:37,2735,0,0,Magic Dust x12,,,,,,,,,,,,,Verdehile,Galleon,Taor,Lyn,Tarq
2017-12-03 22:35,Hall of Light B10,Win,1:13,2748,0,1,Essence of Light(Mid) x1,,,,,,,,,,,,,Perna,Lushen,Ganymede,Seara,Verdehile
2017-12-03 22:37,Faimon Volcano Hell - 1,Win,1:14,2021,0,2,Rune,3*,3182,Revenge,22.85,1,Magic,ATK +7,,HP +110,,,,Racuni,Frankenstein (Fire),Mushroom (Water),,
2017-12-03 22:40,Faimon Volcano Hell - 1,Win,0:28,1527,0,1,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Racuni,Frankenstein (Fire),Mushroom (Water),,
2017-12-03 22:41,Faimon Volcano Hell - 1,Win,0:40,2122,0,0,Rune,3*,3182,Revenge,24.33,1,Magic,ATK +7,,HP 4%,,,,Racuni,Frankenstein (Fire),Mushroom (Water),,
2017-12-03 22:42,Faimon Volcano Hell - 1,Win,0:48,2061,0,0,Hellhound (Fire) 2,,,,,,,,,,,,,Racuni,Frankenstein (Fire),Ghost (Wind),,
2017-12-03 22:43,Faimon Volcano Hell - 1,Win,0:35,1019,0,1,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Racuni,Frankenstein (Fire),Ghost (Wind),,
2017-12-03 22:45,Faimon Volcano Hell - 1,Win,1:06,2002,0,2,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Racuni,Frankenstein (Fire),Ghost (Wind),,
2017-12-03 22:46,Faimon Volcano Hell - 1,Win,0:59,1517,1,1,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Racuni,Frankenstein (Fire),Ghost (Wind),,
2017-12-03 22:47,Faimon Volcano Hell - 1,Win,0:39,1816,0,0,Hellhound (Fire) 2,,,,,,,,,,,,,Racuni,Frankenstein (Fire),Ghost (Wind),,
2017-12-03 22:49,Faimon Volcano Hell - 1,Win,1:20,1211,0,2,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Racuni,Frankenstein (Fire),Ghost (Wind),,
2017-12-03 22:50,Faimon Volcano Hell - 1,Win,0:36,1198,0,2,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Racuni,Frankenstein (Fire),Ghost (Wind),,
2017-12-03 22:51,Faimon Volcano Hell - 1,Win,0:44,1984,1,0,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Racuni,Frankenstein (Fire),Horned Frog (Wind),,
2017-12-03 22:53,Faimon Volcano Hell - 1,Win,1:25,1377,0,1,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Racuni,Frankenstein (Fire),Horned Frog (Wind),,
2017-12-03 22:55,Faimon Volcano Hell - 1,Win,0:58,1392,0,0,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Racuni,Frankenstein (Fire),Horned Frog (Wind),,
2017-12-03 22:58,Faimon Volcano Hell - 1,Win,1:04,1057,1,2,Unknown Scroll x5,,,,,,,,,,,,,Racuni,Frankenstein (Fire),Horned Frog (Wind),,
2017-12-03 22:59,Faimon Volcano Hell - 1,Win,1:05,1837,0,0,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Racuni,Frankenstein (Fire),Horned Frog (Wind),,
2017-12-03 23:00,Faimon Volcano Hell - 1,Win,1:00,1639,0,2,Rune,5*,9690,Revenge,30.13,1,Common,ATK +15,,,,,,Racuni,Frankenstein (Fire),Horned Frog (Wind),,
2017-12-03 23:02,Faimon Volcano Hell - 1,Win,1:00,731,0,0,Rune,3*,3427,Revenge,25.22,1,Common,ATK +7,ATK 5%,,,,,Racuni,Mushroom (Wind),Mushroom (Water),,
2017-12-03 23:03,Faimon Volcano Hell - 1,Win,1:09,2284,0,1,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Racuni,Mushroom (Wind),Mushroom (Water),,
2017-12-03 23:05,Faimon Volcano Hell - 1,Win,0:38,1228,0,0,Rune,3*,3182,Revenge,23.82,1,Magic,ATK +7,,CRI Dmg 3%,,,,Racuni,Mushroom (Wind),Mushroom (Water),,
2017-12-03 23:06,Faimon Volcano Hell - 1,Win,0:42,1172,1,1,Rune,3*,3182,Revenge,24.33,1,Magic,ATK +7,,SPD +3,,,,Racuni,Mushroom (Wind),Mushroom (Water),,
2017-12-03 23:07,Faimon Volcano Hell - 1,Win,0:39,814,1,1,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Racuni,Mushroom (Wind),Mushroom (Water),,
2017-12-03 23:08,Faimon Volcano Hell - 1,Win,1:06,1344,0,0,Rune,3*,3182,Revenge,23.44,1,Magic,ATK +7,,Accuracy 3%,,,,Racuni,Mushroom (Wind),Mushroom (Water),,
2017-12-03 23:10,Faimon Volcano Hell - 1,Win,0:57,1030,0,0,Rune,4*,6109,Revenge,28.79,1,Common,ATK +10,Accuracy 4%,,,,,Racuni,Mushroom (Wind),Mushroom (Water),,
2017-12-04 07:47,"Giant's Keep B10",Win,1:19,4693,0,1,Rune,5*,10200,Blade,53.44,5,Legendary,HP +270,ATK +10,Accuracy 5%,HP 4%,CRI Dmg 5%,ATK 4%,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-04 09:36,"Giant's Keep B10",Win,1:19,4038,0,0,Rune Piece x10,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-04 09:38,"Giant's Keep B10",Win,1:14,4001,0,1,Rune,6*,10144,Energy,49.23,5,Hero,HP +360,,SPD +4,ATK +12,Resistance 5%,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-04 09:48,"Giant's Keep B10",Win,1:12,3709,0,1,Rune,6*,11887,Swift,53.32,3,Hero,DEF +22,,CRI Dmg 5%,Accuracy 8%,DEF 6%,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-04 09:50,"Giant's Keep B10",Win,1:17,3868,0,0,Rune,6*,11412,Blade,50.30,5,Rare,HP +360,ATK 7%,CRI Rate 4%,Resistance 4%,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-04 09:57,"Giant's Keep B10",Win,1:10,3827,0,2,Rune,5*,5652,Blade,40.85,1,Rare,ATK +15,,Resistance 5%,ATK 7%,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-04 09:59,"Giant's Keep B10",Win,1:05,3926,0,1,Rune,5*,6885,Blade,45.06,4,Hero,ATK +15,,ATK 4%,CRI Dmg 5%,HP 7%,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-04 10:02,"Giant's Keep B10",Win,1:10,4169,0,0,Rune,5*,15300,Despair,39.42,2,Rare,DEF 8%,ATK +8,SPD +3,CRI Dmg 4%,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-04 10:15,"Giant's Keep B10",Win,1:16,4050,0,2,Rune,5*,3825,Energy,39.66,3,Rare,DEF +15,,CRI Rate 5%,HP 4%,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-04 11:06,"Giant's Keep B10",Lost,3:03,1454,0,1,,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-04 11:08,"Giant's Keep B10",Win,1:07,4187,0,1,Rune,5*,7650,Blade,46.86,2,Rare,SPD +5,HP +241,Resistance 7%,ATK +8,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-04 11:09,"Giant's Keep B10",Win,0:57,4047,0,1,Rune,6*,12046,Energy,50.34,1,Rare,ATK +22,SPD +5,Resistance 4%,CRI Dmg 5%,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-04 14:23,"Giant's Keep B10",Win,2:45,3937,1,0,Rune,5*,6502,Blade,40.91,6,Hero,Resistance 9%,,SPD +4,DEF 5%,HP +169,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-04 14:25,"Giant's Keep B10",Win,1:10,3784,0,0,Rune,5*,5100,Swift,39.57,3,Rare,DEF +15,,HP +261,HP 5%,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-04 14:29,Faimon Volcano Hell - 1,Win,1:14,2222,0,1,Inugami (Fire) 3,,,,,,,,,,,,,Racuni,Ghost (Wind),Mystic Witch (Water),,
2017-12-04 14:37,Faimon Volcano Hell - 1,Win,1:22,882,0,1,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Racuni,Ghost (Wind),Mystic Witch (Water),,
2017-12-04 15:36,Faimon Volcano Hell - 1,Win,1:08,1186,0,0,Rune,3*,3182,Revenge,24.33,1,Magic,ATK +7,,ATK 4%,,,,Racuni,Ghost (Wind),Mystic Witch (Water),,
2017-12-04 15:37,Faimon Volcano Hell - 1,Win,0:49,2143,0,0,Unknown Scroll x5,,,,,,,,,,,,,Racuni,Ghost (Wind),Mystic Witch (Water),,
2017-12-04 15:39,Faimon Volcano Hell - 1,Win,0:40,1032,0,2,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Mimick (Wind),Ghost (Wind),Mystic Witch (Water),,
2017-12-04 15:41,Faimon Volcano Hell - 1,Win,0:40,1306,0,0,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Mimick (Wind),Ghost (Wind),Mystic Witch (Water),,
2017-12-04 15:42,Faimon Volcano Hell - 1,Win,0:44,1647,0,1,Solid Iron Ore x2,,,,,,,,,,,,,Mimick (Wind),Ghost (Wind),Mystic Witch (Water),,
2017-12-04 15:44,Faimon Volcano Hell - 1,Win,0:50,1339,0,1,Rune,5*,9690,Revenge,30.13,1,Common,ATK +15,,,,,,Mimick (Wind),Ghost (Wind),Mystic Witch (Water),,
2017-12-04 16:01,Faimon Volcano Hell - 1,Win,0:41,720,0,1,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Mimick (Wind),Ghost (Wind),Yeti (Fire),,
2017-12-04 16:03,Faimon Volcano Hell - 1,Win,0:47,1677,0,0,Rune,4*,6109,Revenge,30.33,1,Common,ATK +10,CRI Dmg 5%,,,,,Mimick (Wind),Ghost (Wind),Yeti (Fire),,
2017-12-04 16:04,Faimon Volcano Hell - 1,Win,0:44,2602,0,0,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Mimick (Wind),Ghost (Wind),Yeti (Fire),,
2017-12-04 16:53,Faimon Volcano Hell - 1,Win,1:12,2392,0,0,Rune,5*,9690,Revenge,30.13,1,Common,ATK +15,,,,,,Mimick (Wind),Ghost (Wind),Yeti (Fire),,
2017-12-04 16:55,Faimon Volcano Hell - 1,Win,0:39,1732,0,1,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Mimick (Wind),Forest Keeper (Fire),Yeti (Fire),,
2017-12-04 16:57,Faimon Volcano Hell - 1,Win,0:39,1566,0,1,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Mimick (Wind),Forest Keeper (Fire),Yeti (Fire),,
2017-12-05 15:29,Faimon Volcano Hell - 1,Win,0:51,1542,0,1,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Forest Keeper (Wind),Mushroom (Wind),Mimick (Water),,
2017-12-05 15:30,Faimon Volcano Hell - 1,Win,0:22,2204,0,3,Rune,5*,10497,Revenge,33.33,1,Magic,ATK +15,,HP +168,,,,Forest Keeper (Wind),Mushroom (Wind),Mimick (Water),,
2017-12-05 15:32,Faimon Volcano Hell - 1,Win,0:30,985,0,1,Solid Iron Ore x2,,,,,,,,,,,,,Ghost (Water),Ghost (Fire),Mushroom (Wind),,
2017-12-05 15:34,Faimon Volcano Hell - 1,Win,0:41,1277,1,0,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Ghost (Water),Ghost (Fire),Mushroom (Wind),,
2017-12-05 15:35,Faimon Volcano Hell - 1,Win,0:34,3478,0,3,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Ghost (Water),Ghost (Fire),Mushroom (Wind),,
2017-12-05 15:37,Faimon Volcano Hell - 1,Win,1:09,1568,0,0,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Ghost (Water),Ghost (Fire),Mushroom (Wind),,
2017-12-05 15:39,Faimon Volcano Hell - 1,Win,0:52,1831,1,1,Rune,4*,6109,Revenge,27.60,1,Common,ATK +10,SPD +2,,,,,Ghost (Water),Ghost (Fire),Mushroom (Wind),,
2017-12-05 15:39,Faimon Volcano Hell - 1,Win,0:18,1288,0,3,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Ghost (Water),Ghost (Fire),Mushroom (Wind),,
2017-12-05 15:41,Faimon Volcano Hell - 1,Win,1:03,1852,0,0,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Forest Keeper (Fire),Low Elemental (Fire),Forest Keeper (Water),,
2017-12-05 15:43,Faimon Volcano Hell - 1,Win,0:33,1642,0,1,Hellhound (Fire) 2,,,,,,,,,,,,,Forest Keeper (Fire),Low Elemental (Fire),Forest Keeper (Water),,
2017-12-05 15:44,Faimon Volcano Hell - 1,Win,0:59,1883,0,1,Rune,3*,3427,Revenge,21.84,1,Common,ATK +7,HP +57,,,,,Forest Keeper (Fire),Low Elemental (Fire),Forest Keeper (Water),,
2017-12-05 15:48,Faimon Volcano Hell - 1,Win,1:12,1748,0,0,Rainbowmon 2,,,,,,,,,,,,,Forest Keeper (Fire),Low Elemental (Fire),Forest Keeper (Water),,
2017-12-05 15:50,Faimon Volcano Hell - 1,Win,0:46,1561,0,1,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Forest Keeper (Fire),Low Elemental (Fire),Forest Keeper (Water),,
2017-12-05 15:52,Faimon Volcano Hell - 1,Win,0:39,1825,0,0,Unknown Scroll x5,,,,,,,,,,,,,Forest Keeper (Fire),Low Elemental (Fire),Forest Keeper (Water),,
2017-12-05 15:58,Faimon Volcano Hell - 1,Win,1:07,1732,1,1,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Sandman (Wind),Horned Frog (Wind),Horned Frog (Water),,
2017-12-05 16:00,Faimon Volcano Hell - 1,Win,1:02,2249,0,0,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Sandman (Wind),Horned Frog (Wind),Horned Frog (Water),,
2017-12-05 16:01,Faimon Volcano Hell - 1,Win,0:48,1976,0,0,Rune,4*,5236,Revenge,25.22,1,Common,ATK +10,,,,,,Sandman (Wind),Horned Frog (Wind),Horned Frog (Water),,
2017-12-05 16:02,Faimon Volcano Hell - 1,Win,0:44,2475,0,1,Rune,3*,3427,Revenge,25.22,1,Common,ATK +7,ATK 5%,,,,,Sandman (Wind),Horned Frog (Wind),Horned Frog (Water),,
2017-12-05 16:04,Faimon Volcano Hell - 1,Win,0:45,1758,0,2,Rune,5*,9690,Revenge,30.13,1,Common,ATK +15,,,,,,Sandman (Wind),Horned Frog (Wind),Horned Frog (Water),,
2017-12-05 16:05,Faimon Volcano Hell - 1,Win,0:24,2245,0,1,Rune,3*,2937,Revenge,20.76,1,Common,ATK +7,,,,,,Sandman (Wind),Horned Frog (Wind),Horned Frog (Water),,
2017-12-05 16:22,"Giant's Keep B10",Win,1:07,3480,0,2,Rune,5*,6885,Fatal,43.06,4,Hero,DEF +15,,ATK +10,HP +210,Resistance 6%,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:24,"Giant's Keep B10",Win,1:10,3588,0,0,Rune,5*,4590,Energy,39.06,4,Rare,ATK +15,,SPD +3,DEF +15,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:25,"Giant's Keep B10",Win,1:18,3380,0,2,Rune,5*,15895,Despair,47.48,6,Legendary,DEF +15,,Accuracy 7%,CRI Dmg 3%,Resistance 3%,HP 6%,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:28,"Giant's Keep B10",Lost,1:16,963,0,1,,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:29,"Giant's Keep B10",Lost,1:35,1225,0,0,,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:31,"Giant's Keep B10",Win,1:10,3894,0,1,Rune,5*,12240,Despair,39.75,4,Rare,HP 8%,,HP +288,ATK +15,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:33,"Giant's Keep B10",Win,1:32,4086,0,0,Rune,5*,5100,Energy,45.21,3,Rare,DEF +15,HP 7%,HP +182,DEF 6%,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:34,"Giant's Keep B10",Win,1:15,3748,0,1,Rune,5*,11475,Despair,43.58,3,Rare,DEF +15,HP 5%,Accuracy 4%,HP +284,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:36,"Giant's Keep B10",Win,1:13,4157,0,0,Rune,5*,5440,Energy,45.60,5,Rare,HP +270,ATK +14,CRI Rate 4%,Accuracy 3%,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:38,"Giant's Keep B10",Win,1:00,4091,0,4,Rune Piece x12,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:39,"Giant's Keep B10",Win,1:09,3782,0,1,Rune,5*,11475,Despair,44.04,3,Hero,DEF +15,,Accuracy 7%,CRI Dmg 4%,SPD +3,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:41,"Giant's Keep B10",Win,1:09,3443,0,2,Rune Piece x12,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:43,"Giant's Keep B10",Win,1:22,4197,0,4,Rune,6*,13472,Swift,54.64,6,Hero,Resistance 12%,,CRI Dmg 7%,DEF +20,ATK +13,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:45,"Giant's Keep B10",Win,1:17,3884,0,2,Mystical Scroll,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:47,"Giant's Keep B10",Win,1:13,4143,0,1,Rune,5*,7947,Blade,47.12,6,Hero,Resistance 9%,Accuracy 3%,CRI Dmg 4%,SPD +5,CRI Rate 5%,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:55,"Giant's Keep B10",Lost,1:26,1197,0,1,,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:58,"Giant's Keep B10",Win,1:15,3845,0,2,Summoning Stones x2,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 16:59,"Giant's Keep B10",Win,1:04,3349,1,1,Rune,5*,10200,Swift,53.99,3,Legendary,DEF +15,Accuracy 4%,DEF 7%,SPD +3,Resistance 6%,CRI Dmg 5%,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 17:02,"Giant's Keep B10",Win,1:25,3889,0,0,Rune,5*,7650,Swift,40.70,4,Hero,HP 8%,,Accuracy 4%,DEF +8,ATK +15,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 17:04,"Giant's Keep B10",Win,0:59,4007,0,2,Rune Piece x10,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 17:06,"Giant's Keep B10",Win,1:00,3290,0,0,Symbol of Harmony x12,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 17:08,"Giant's Keep B10",Win,1:23,3898,0,3,Rune,5*,4760,Fatal,44.18,5,Rare,HP +270,,DEF 7%,SPD +4,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 17:09,"Giant's Keep B10",Win,1:04,4057,0,1,Rune,5*,8500,Swift,46.56,2,Rare,HP +270,DEF 6%,Accuracy 4%,ATK 5%,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 17:11,"Giant's Keep B10",Win,1:05,3480,0,1,Symbol of Harmony x12,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 17:14,"Giant's Keep B10",Win,1:20,4144,0,3,Rune Piece x9,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 17:20,"Giant's Keep B10",Win,1:04,4209,0,2,Rune,5*,5440,Energy,45.84,5,Rare,HP +270,DEF +12,Accuracy 5%,ATK +11,,,Taor,Tarq,Galleon,Lyn,Bernard
2017-12-05 17:22,"Giant's Keep B10",Win,1:05,4155,0,0,Rune Piece x9,,,,,,,,,,,,,Taor,Tarq,Galleon,Lyn,Bernard
